Image index,image loading time,image preprocessing time,network inference time,image processing time,image overall time
31,0.01051473617553711,0.002945423126220703,0.005408763885498047,0.008429765701293945,0.019294023513793945
32,0.010653257369995117,0.002950906753540039,0.005411386489868164,0.008438348770141602,0.01943826675415039
33,0.01052546501159668,0.0029458999633789062,0.005434751510620117,0.008454561233520508,0.019329547882080078
34,0.011055946350097656,0.00301361083984375,0.005383014678955078,0.008471250534057617,0.019878149032592773
35,0.010494470596313477,0.0028650760650634766,0.005509376525878906,0.008448362350463867,0.0193026065826416
36,0.010448455810546875,0.0028922557830810547,0.005488872528076172,0.008455276489257812,0.019315004348754883
37,0.010410547256469727,0.0029735565185546875,0.005374908447265625,0.008423328399658203,0.01918196678161621
38,0.010531902313232422,0.0029489994049072266,0.005373239517211914,0.008397817611694336,0.019281387329101562
39,0.010713338851928711,0.0029549598693847656,0.0053844451904296875,0.008413314819335938,0.01947474479675293
40,0.010601997375488281,0.0029973983764648438,0.005368947982788086,0.008440017700195312,0.019394397735595703
41,0.01044011116027832,0.0028662681579589844,0.005547761917114258,0.008489370346069336,0.019286632537841797
42,0.010418176651000977,0.0029010772705078125,0.0055162906646728516,0.008492231369018555,0.019329309463500977
43,0.010523796081542969,0.002948760986328125,0.005468606948852539,0.008497953414916992,0.019376277923583984
44,0.010533332824707031,0.002939939498901367,0.005379199981689453,0.008394002914428711,0.019277095794677734
45,0.010501861572265625,0.002951383590698242,0.005408287048339844,0.008434295654296875,0.019284725189208984
46,0.010498046875,0.002927541732788086,0.0054187774658203125,0.008423328399658203,0.019275426864624023
47,0.010778427124023438,0.003009319305419922,0.005385398864746094,0.00847172737121582,0.019603252410888672
48,0.010517358779907227,0.002866983413696289,0.005455493927001953,0.008397817611694336,0.019289255142211914
49,0.010385513305664062,0.002955913543701172,0.005501508712768555,0.008534908294677734,0.019275188446044922
50,0.010411500930786133,0.0029892921447753906,0.00539708137512207,0.008461475372314453,0.01922321319580078
51,0.010558128356933594,0.002945423126220703,0.005377054214477539,0.008398056030273438,0.019303560256958008
52,0.010642766952514648,0.0029425621032714844,0.005385637283325195,0.008404254913330078,0.019388914108276367
53,0.010548591613769531,0.0028727054595947266,0.005507946014404297,0.008455276489257812,0.019359588623046875
54,0.010683536529541016,0.002881288528442383,0.005467414855957031,0.008422613143920898,0.019460439682006836
55,0.010414361953735352,0.0029616355895996094,0.0054912567138671875,0.008527517318725586,0.019290685653686523
56,0.010563135147094727,0.002953767776489258,0.005374908447265625,0.008403778076171875,0.01932525634765625
57,0.010579347610473633,0.0029494762420654297,0.0053653717041015625,0.008390665054321289,0.019318103790283203
58,0.010674238204956055,0.0030364990234375,0.0053899288177490234,0.008500814437866211,0.019528865814208984
59,0.010772943496704102,0.003004789352416992,0.0053691864013671875,0.00845026969909668,0.01957225799560547
60,0.010540485382080078,0.002881288528442383,0.005498409271240234,0.008455991744995117,0.019347190856933594
61,0.010396480560302734,0.0028829574584960938,0.005521297454833984,0.008478164672851562,0.01929450035095215
62,0.01042795181274414,0.0029501914978027344,0.0053730010986328125,0.00839996337890625,0.019186019897460938
63,0.010538578033447266,0.0029680728912353516,0.005362033843994141,0.008406400680541992,0.019302845001220703
64,0.010666370391845703,0.0029611587524414062,0.005437612533569336,0.008474588394165039,0.01949787139892578
65,0.010687828063964844,0.003002643585205078,0.005373954772949219,0.008450508117675781,0.0194857120513916
66,0.01061105728149414,0.002997875213623047,0.005425453186035156,0.008500814437866211,0.019464492797851562
67,0.010489940643310547,0.002877473831176758,0.0054972171783447266,0.00845026969909668,0.019303321838378906
68,0.010460853576660156,0.002973318099975586,0.005492210388183594,0.008539915084838867,0.01934957504272461
69,0.010507583618164062,0.003006458282470703,0.005379199981689453,0.008460521697998047,0.019321441650390625
70,0.010625839233398438,0.0029625892639160156,0.00542140007019043,0.00845956802368164,0.01943182945251465
71,0.010497093200683594,0.0029442310333251953,0.005402326583862305,0.008422374725341797,0.019276857376098633
72,0.010572671890258789,0.003013134002685547,0.005381107330322266,0.008471965789794922,0.01939249038696289
73,0.011002063751220703,0.00299072265625,0.00543212890625,0.0084991455078125,0.019855499267578125
74,0.010484933853149414,0.0028772354125976562,0.005501508712768555,0.008453130722045898,0.019297361373901367
75,0.01051020622253418,0.002947568893432617,0.0054700374603271484,0.008491277694702148,0.019340038299560547
76,0.010453939437866211,0.002997875213623047,0.005390644073486328,0.008463382720947266,0.01927018165588379
77,0.010550975799560547,0.002947092056274414,0.0053713321685791016,0.008393287658691406,0.019306421279907227
78,0.010591983795166016,0.0029561519622802734,0.00545191764831543,0.008482933044433594,0.01942753791809082
79,0.010575532913208008,0.0029556751251220703,0.005433797836303711,0.008465766906738281,0.0193939208984375
80,0.010575294494628906,0.0028667449951171875,0.005514383316040039,0.008456945419311523,0.01939082145690918
81,0.010424137115478516,0.0028786659240722656,0.005493879318237305,0.008447408676147461,0.019273042678833008
82,0.010518074035644531,0.0030412673950195312,0.0053827762603759766,0.0084991455078125,0.01937246322631836
83,0.01049351692199707,0.002997159957885742,0.005404233932495117,0.00847625732421875,0.019335508346557617
84,0.010669708251953125,0.003022909164428711,0.0053751468658447266,0.008473396301269531,0.019487380981445312
85,0.010512351989746094,0.0030024051666259766,0.00536346435546875,0.008442163467407227,0.01931309700012207
86,0.010589122772216797,0.002878904342651367,0.0055234432220458984,0.008477926254272461,0.019421100616455078
87,0.010394573211669922,0.0028960704803466797,0.0054645538330078125,0.008435249328613281,0.019237995147705078
88,0.010480165481567383,0.002967357635498047,0.005403757095336914,0.008543968200683594,0.019378185272216797
89,0.010444164276123047,0.002942323684692383,0.005366802215576172,0.008385181427001953,0.019190311431884766
90,0.010617971420288086,0.0029485225677490234,0.005379438400268555,0.008403301239013672,0.01936793327331543
91,0.010574817657470703,0.003030538558959961,0.005390644073486328,0.008497476577758789,0.019428730010986328
92,0.010542869567871094,0.0028879642486572266,0.005563497543334961,0.008525848388671875,0.019422292709350586
93,0.010522603988647461,0.0028748512268066406,0.0054929256439208984,0.008444070816040039,0.01934051513671875
94,0.010436534881591797,0.0029702186584472656,0.005421638488769531,0.008469104766845703,0.019249677658081055
95,0.010465860366821289,0.0029366016387939453,0.0053865909576416016,0.008397340774536133,0.019221067428588867
96,0.010536670684814453,0.0029621124267578125,0.005386829376220703,0.008423328399658203,0.019315004348754883
97,0.010596275329589844,0.0029883384704589844,0.0053730010986328125,0.00843667984008789,0.019383907318115234
98,0.010546207427978516,0.002869129180908203,0.005579710006713867,0.00852346420288086,0.019421815872192383
99,0.010386466979980469,0.002866506576538086,0.005507469177246094,0.008449316024780273,0.019249677658081055
100,0.010413646697998047,0.0029594898223876953,0.005381584167480469,0.008514165878295898,0.019279003143310547
101,0.01040959358215332,0.0029594898223876953,0.0053768157958984375,0.008412361145019531,0.019174814224243164
102,0.010494232177734375,0.002959728240966797,0.0053904056549072266,0.00842595100402832,0.019274473190307617
103,0.010716438293457031,0.0029687881469726562,0.005371570587158203,0.008415699005126953,0.019485950469970703
104,0.01053476333618164,0.002881288528442383,0.005510807037353516,0.008468151092529297,0.01934671401977539
105,0.010494709014892578,0.0028755664825439453,0.005482673645019531,0.008433341979980469,0.019333362579345703
106,0.010437726974487305,0.0029599666595458984,0.0053822994232177734,0.008472442626953125,0.019256114959716797
107,0.010462760925292969,0.002941131591796875,0.005372762680053711,0.008386850357055664,0.019208192825317383
108,0.010602235794067383,0.003145456314086914,0.005387306213378906,0.008606195449829102,0.01955580711364746
109,0.010561466217041016,0.0029914379119873047,0.005378007888793945,0.008443355560302734,0.01935410499572754
110,0.01054692268371582,0.0030002593994140625,0.005431413650512695,0.008507966995239258,0.019418001174926758
111,0.01052713394165039,0.002871990203857422,0.0054531097412109375,0.008399248123168945,0.019307851791381836
112,0.010486364364624023,0.0029833316802978516,0.0054476261138916016,0.008505582809448242,0.019349336624145508
113,0.011108160018920898,0.0029397010803222656,0.0054857730865478516,0.008500814437866211,0.020017147064208984
114,0.010425806045532227,0.0029571056365966797,0.005368709564208984,0.008400201797485352,0.01917409896850586
115,0.010480165481567383,0.002940654754638672,0.0053806304931640625,0.008397340774536133,0.019220352172851562
116,0.010514974594116211,0.0029850006103515625,0.005381584167480469,0.008441686630249023,0.01930832862854004
117,0.010585784912109375,0.002875804901123047,0.005574226379394531,0.008524894714355469,0.019457578659057617
118,0.010613441467285156,0.0028679370880126953,0.005454540252685547,0.008397102355957031,0.019381999969482422
119,0.010478734970092773,0.0029528141021728516,0.005457401275634766,0.008484363555908203,0.019318103790283203
120,0.010393142700195312,0.0029532909393310547,0.005438327789306641,0.008466482162475586,0.01920342445373535
121,0.01045370101928711,0.002946138381958008,0.005375385284423828,0.008396387100219727,0.019199132919311523
122,0.010626554489135742,0.0029876232147216797,0.005378007888793945,0.008440494537353516,0.019417762756347656
123,0.010554075241088867,0.002862215042114258,0.005510807037353516,0.00844883918762207,0.01936173439025879
124,0.010443449020385742,0.0028777122497558594,0.005483388900756836,0.00843501091003418,0.019304513931274414
125,0.010425329208374023,0.0029494762420654297,0.00536799430847168,0.008390665054321289,0.01927018165588379
126,0.010383129119873047,0.0029501914978027344,0.005380868911743164,0.008405923843383789,0.019139766693115234
127,0.010567665100097656,0.002949953079223633,0.005379915237426758,0.00840449333190918,0.019307374954223633
128,0.01066899299621582,0.0029397010803222656,0.00538325309753418,0.008399248123168945,0.01941823959350586
129,0.010505437850952148,0.002881288528442383,0.005504608154296875,0.008460283279418945,0.019323348999023438
130,0.01212930679321289,0.0030112266540527344,0.005370140075683594,0.008456945419311523,0.020939350128173828
131,0.01061105728149414,0.003002166748046875,0.005366086959838867,0.008444547653198242,0.019415616989135742
132,0.010632991790771484,0.002872943878173828,0.005556821823120117,0.008504867553710938,0.019496679306030273
133,0.010493755340576172,0.0028700828552246094,0.005518198013305664,0.008463144302368164,0.019362926483154297
134,0.010433197021484375,0.0030183792114257812,0.0053708553314208984,0.008464574813842773,0.01925492286682129
135,0.010581731796264648,0.0029473304748535156,0.005385160446166992,0.008410453796386719,0.01934218406677246
136,0.010577201843261719,0.0029573440551757812,0.005403995513916016,0.008437633514404297,0.01935100555419922
137,0.010558128356933594,0.002945423126220703,0.005431413650512695,0.008454084396362305,0.019370317459106445
138,0.010544300079345703,0.0028650760650634766,0.005514383316040039,0.008454561233520508,0.019353628158569336
139,0.010481595993041992,0.0028791427612304688,0.005485057830810547,0.008439064025878906,0.01933145523071289
140,0.010433673858642578,0.0029630661010742188,0.0053751468658447266,0.008412361145019531,0.019199132919311523
141,0.010515213012695312,0.002946138381958008,0.005379199981689453,0.008400917053222656,0.019271373748779297
142,0.010579109191894531,0.002984762191772461,0.005387067794799805,0.008446455001831055,0.019381999969482422
143,0.011094093322753906,0.0029582977294921875,0.005375385284423828,0.008409261703491211,0.01986217498779297
144,0.010642290115356445,0.0029630661010742188,0.0053806304931640625,0.008419036865234375,0.01942133903503418
145,0.010635852813720703,0.002874135971069336,0.005488395690917969,0.008438348770141602,0.019441843032836914
146,0.010662317276000977,0.0028905868530273438,0.005435466766357422,0.008400917053222656,0.019475460052490234
147,0.010538578033447266,0.002962827682495117,0.005436420440673828,0.008475303649902344,0.01936936378479004
148,0.01057291030883789,0.0029549598693847656,0.0054013729095458984,0.008430957794189453,0.019355297088623047
149,0.010531902313232422,0.0029954910278320312,0.005382537841796875,0.008452415466308594,0.019338607788085938
150,0.010656118392944336,0.0030231475830078125,0.0053768157958984375,0.008475065231323242,0.01948404312133789
151,0.010608196258544922,0.002992391586303711,0.005400180816650391,0.008467674255371094,0.019439697265625
152,0.010541439056396484,0.0028846263885498047,0.005524635314941406,0.008483409881591797,0.019385576248168945
153,0.011246204376220703,0.002864837646484375,0.005465984344482422,0.008404970169067383,0.02000904083251953
154,0.010488510131835938,0.0028934478759765625,0.005480289459228516,0.008447408676147461,0.019344329833984375
155,0.010393381118774414,0.0029621124267578125,0.0053560733795166016,0.008393526077270508,0.019144535064697266
156,0.010605335235595703,0.0029523372650146484,0.005432844161987305,0.008460044860839844,0.019416332244873047
157,0.01049351692199707,0.0029516220092773438,0.005491733551025391,0.008518218994140625,0.019362926483154297
158,0.010545492172241211,0.003002166748046875,0.00540614128112793,0.008484125137329102,0.019389629364013672
159,0.010499954223632812,0.002866506576538086,0.0055043697357177734,0.008445501327514648,0.019303321838378906
160,0.010422468185424805,0.0028944015502929688,0.005518913269042969,0.00848698616027832,0.01930093765258789
161,0.01059103012084961,0.0029637813568115234,0.0053632259368896484,0.008400917053222656,0.019336223602294922
162,0.010619401931762695,0.0029518604278564453,0.005452871322631836,0.00847768783569336,0.019452810287475586
163,0.010624885559082031,0.0029501914978027344,0.0053975582122802734,0.008423328399658203,0.019388437271118164
164,0.010594844818115234,0.002939939498901367,0.005377054214477539,0.008393287658691406,0.0193483829498291
165,0.010641813278198242,0.0028662681579589844,0.005405902862548828,0.008475542068481445,0.019469738006591797
166,0.010477542877197266,0.0028731822967529297,0.005448341369628906,0.008396387100219727,0.01924872398376465
167,0.010435104370117188,0.0030117034912109375,0.0054874420166015625,0.008573532104492188,0.0193636417388916
168,0.010496854782104492,0.0029449462890625,0.005393266677856445,0.008415699005126953,0.019266128540039062
169,0.010589838027954102,0.002948284149169922,0.005375385284423828,0.008399724960327148,0.019341468811035156
170,0.010613203048706055,0.002968311309814453,0.00539708137512207,0.008439064025878906,0.019405126571655273
171,0.010661125183105469,0.0029942989349365234,0.0053746700286865234,0.00844430923461914,0.019456148147583008
172,0.010522603988647461,0.0028734207153320312,0.005552768707275391,0.008500814437866211,0.019383907318115234
173,0.010421276092529297,0.0029418468475341797,0.005522966384887695,0.008539676666259766,0.0193173885345459
174,0.010446310043334961,0.0030128955841064453,0.0053844451904296875,0.008471250534057617,0.019275665283203125
175,0.010606527328491211,0.002944469451904297,0.005364656448364258,0.008384943008422852,0.019337892532348633
176,0.010590791702270508,0.0029578208923339844,0.005451679229736328,0.008482694625854492,0.01942920684814453
177,0.010608196258544922,0.003041982650756836,0.005362272262573242,0.008481979370117188,0.019444942474365234
178,0.010483026504516602,0.0028777122497558594,0.005546092987060547,0.008497238159179688,0.019336700439453125
179,0.01044607162475586,0.002881765365600586,0.005464315414428711,0.008422613143920898,0.019281625747680664
180,0.010483741760253906,0.002963542938232422,0.005380868911743164,0.00841975212097168,0.019257783889770508
181,0.010511636734008789,0.0029458999633789062,0.005368709564208984,0.008389949798583984,0.019260168075561523
182,0.010578393936157227,0.002986907958984375,0.00543975830078125,0.008503437042236328,0.019437313079833984
183,0.010659217834472656,0.002928018569946289,0.005417585372924805,0.008420228958129883,0.01942920684814453
184,0.010646343231201172,0.0028722286224365234,0.005547285079956055,0.008493661880493164,0.019494056701660156
185,0.010407447814941406,0.0028848648071289062,0.005462646484375,0.008420944213867188,0.01924920082092285
186,0.01056671142578125,0.0030159950256347656,0.005460500717163086,0.008551597595214844,0.019469022750854492
187,0.010394573211669922,0.0030355453491210938,0.005407094955444336,0.008516788482666016,0.01926445960998535
188,0.010536670684814453,0.002940654754638672,0.0053784847259521484,0.008393049240112305,0.019282817840576172
189,0.010578155517578125,0.0029468536376953125,0.005392551422119141,0.008414983749389648,0.0193483829498291
190,0.010644197463989258,0.0030031204223632812,0.0054280757904052734,0.008507013320922852,0.0195009708404541
191,0.010497093200683594,0.0028998851776123047,0.005522966384887695,0.008497238159179688,0.01935553550720215
192,0.010474443435668945,0.0029392242431640625,0.005508899688720703,0.008521795272827148,0.019393444061279297
193,0.010989665985107422,0.002950906753540039,0.005454540252685547,0.008478879928588867,0.01981973648071289
194,0.010485172271728516,0.0029489994049072266,0.005369424819946289,0.008394241333007812,0.019234895706176758
195,0.010569334030151367,0.0029282569885253906,0.0053861141204833984,0.008389949798583984,0.019303321838378906
196,0.01059103012084961,0.00295257568359375,0.005376338958740234,0.008403778076171875,0.01935100555419922
197,0.010705232620239258,0.003007650375366211,0.005389690399169922,0.008473634719848633,0.019529342651367188
198,0.010478496551513672,0.0028667449951171875,0.0054814815521240234,0.008422374725341797,0.019248008728027344
199,0.01041269302368164,0.002950906753540039,0.00550389289855957,0.008530616760253906,0.019293785095214844
200,0.010453462600708008,0.0030205249786376953,0.0053768157958984375,0.008471965789794922,0.01927638053894043
201,0.010591506958007812,0.003019571304321289,0.0053882598876953125,0.008481502532958984,0.01942920684814453
202,0.010540485382080078,0.003032207489013672,0.005387783050537109,0.008493661880493164,0.0193939208984375
203,0.010676145553588867,0.00301361083984375,0.0053863525390625,0.00847768783569336,0.01950836181640625
204,0.010528564453125,0.0028662681579589844,0.0055348873138427734,0.008476972579956055,0.01936793327331543
205,0.010411977767944336,0.0028951168060302734,0.005476713180541992,0.00844717025756836,0.019258499145507812
206,0.010411262512207031,0.0029630661010742188,0.005386829376220703,0.008425474166870117,0.019187450408935547
207,0.010730743408203125,0.0029447078704833984,0.005358219146728516,0.0083770751953125,0.019454479217529297
208,0.010545730590820312,0.0029506683349609375,0.005428791046142578,0.008455038070678711,0.019349098205566406
209,0.010526180267333984,0.0029926300048828125,0.005382537841796875,0.008452415466308594,0.019327402114868164
210,0.010522603988647461,0.002882242202758789,0.005528450012207031,0.008485794067382812,0.019367456436157227
211,0.010428190231323242,0.0028853416442871094,0.005514383316040039,0.008475542068481445,0.019309520721435547
212,0.010501384735107422,0.0030214786529541016,0.005388498306274414,0.008533000946044922,0.019383907318115234
213,0.010400056838989258,0.0029947757720947266,0.005371570587158203,0.00844264030456543,0.019200801849365234
214,0.010705709457397461,0.0029518604278564453,0.005397796630859375,0.008425474166870117,0.019487380981445312
215,0.010519981384277344,0.002943277359008789,0.0054433345794677734,0.008460044860839844,0.019335508346557617
216,0.010612249374389648,0.0030050277709960938,0.005391836166381836,0.008474349975585938,0.019446134567260742
217,0.010570287704467773,0.00286865234375,0.005448341369628906,0.008393049240112305,0.019330263137817383
218,0.01041865348815918,0.002959012985229492,0.0054607391357421875,0.008494853973388672,0.01926136016845703
219,0.010342836380004883,0.0029544830322265625,0.005391120910644531,0.00842142105102539,0.01911330223083496
220,0.010504484176635742,0.0029535293579101562,0.0053784847259521484,0.008405447006225586,0.019266843795776367
221,0.010633468627929688,0.0029802322387695312,0.005365848541259766,0.008423566818237305,0.019393444061279297
222,0.01061558723449707,0.002869129180908203,0.005559682846069336,0.008504390716552734,0.019479990005493164
223,0.010434389114379883,0.0028765201568603516,0.005488872528076172,0.008440494537353516,0.019295215606689453
224,0.010600805282592773,0.0029687881469726562,0.00549769401550293,0.00854039192199707,0.01949906349182129
225,0.01056981086730957,0.002978801727294922,0.0053730010986328125,0.00842738151550293,0.01935100555419922
226,0.01054835319519043,0.0029540061950683594,0.00540471076965332,0.008434295654296875,0.01933765411376953
227,0.010622262954711914,0.0029757022857666016,0.005419254302978516,0.008470535278320312,0.019448041915893555
228,0.010536670684814453,0.0030019283294677734,0.0053784847259521484,0.008457183837890625,0.019349336624145508
229,0.010466575622558594,0.0028808116912841797,0.005536794662475586,0.008493185043334961,0.019310474395751953
230,0.010501384735107422,0.0028922557830810547,0.005509614944458008,0.008477449417114258,0.01938343048095703
231,0.010410547256469727,0.002958059310913086,0.005381107330322266,0.008413314819335938,0.019182205200195312
232,0.010710954666137695,0.0029468536376953125,0.005369901657104492,0.008391141891479492,0.01945352554321289
233,0.011150121688842773,0.0029485225677490234,0.005394935607910156,0.008418798446655273,0.019916534423828125
234,0.010613203048706055,0.003006458282470703,0.005381584167480469,0.008463621139526367,0.019428253173828125
235,0.010536909103393555,0.0030007362365722656,0.005388975143432617,0.00846719741821289,0.01935863494873047
236,0.010514497756958008,0.002881288528442383,0.005518436431884766,0.008476495742797852,0.01935410499572754
237,0.010725259780883789,0.0028688907623291016,0.005445003509521484,0.008388996124267578,0.019496679306030273
238,0.01048135757446289,0.003039121627807617,0.005418300628662109,0.008531570434570312,0.01937246322631836
239,0.010426521301269531,0.002983570098876953,0.0053730010986328125,0.008430004119873047,0.019214630126953125
240,0.010563850402832031,0.0029659271240234375,0.005396127700805664,0.008438825607299805,0.019353866577148438
241,0.010550498962402344,0.002930879592895508,0.0054471492767333984,0.008453607559204102,0.019350528717041016
242,0.010599136352539062,0.002870798110961914,0.005441904067993164,0.008510351181030273,0.01945662498474121
243,0.01040959358215332,0.0028755664825439453,0.005484819412231445,0.008437395095825195,0.019215106964111328
244,0.010452747344970703,0.003025054931640625,0.005448579788208008,0.008548498153686523,0.019356250762939453
245,0.010407209396362305,0.002979755401611328,0.005399942398071289,0.008455276489257812,0.019216537475585938
246,0.010817527770996094,0.0032148361206054688,0.0068280696868896484,0.010116815567016602,0.02144765853881836
247,0.0103912353515625,0.0029587745666503906,0.005463838577270508,0.008498907089233398,0.01924872398376465
248,0.010462284088134766,0.0030248165130615234,0.005413055419921875,0.008513450622558594,0.01932692527770996
249,0.01051020622253418,0.003016233444213867,0.0053844451904296875,0.008475542068481445,0.0193328857421875
250,0.010521650314331055,0.0029969215393066406,0.0053789615631103516,0.008450031280517578,0.019325733184814453
251,0.010620832443237305,0.002997159957885742,0.005430936813354492,0.008505105972290039,0.019481658935546875
252,0.010493040084838867,0.0028786659240722656,0.0054857730865478516,0.00843954086303711,0.01929640769958496
253,0.010425329208374023,0.0029633045196533203,0.005480051040649414,0.008517026901245117,0.019300222396850586
254,0.010468244552612305,0.002964019775390625,0.005397796630859375,0.008435726165771484,0.019255876541137695
255,0.01050114631652832,0.002932310104370117,0.005384206771850586,0.008391857147216797,0.019246816635131836
256,0.010613441467285156,0.0030362606048583984,0.00538325309753418,0.008493661880493164,0.019463062286376953
257,0.010628223419189453,0.0029370784759521484,0.0054264068603515625,0.008440494537353516,0.019418954849243164
258,0.01066136360168457,0.0028715133666992188,0.005480289459228516,0.00842738151550293,0.019446372985839844
259,0.010432958602905273,0.0029561519622802734,0.005486726760864258,0.008517742156982422,0.019299745559692383
260,0.010510683059692383,0.002955198287963867,0.005426645278930664,0.00845646858215332,0.019321203231811523
261,0.010482311248779297,0.002992391586303711,0.005433797836303711,0.008501768112182617,0.019335269927978516
262,0.010517597198486328,0.003014802932739258,0.005381107330322266,0.008471250534057617,0.019325971603393555
263,0.010506391525268555,0.0029942989349365234,0.005387783050537109,0.008459091186523438,0.019321203231811523
264,0.01052403450012207,0.002872943878173828,0.005518198013305664,0.008465766906738281,0.019339561462402344
265,0.010413885116577148,0.0029480457305908203,0.005522012710571289,0.00854349136352539,0.019304990768432617
266,0.010451793670654297,0.0029747486114501953,0.0053920745849609375,0.008442401885986328,0.019289255142211914
267,0.010693073272705078,0.0029840469360351562,0.005380868911743164,0.008438587188720703,0.019489526748657227
268,0.010519266128540039,0.0029599666595458984,0.0053865909576416016,0.008421182632446289,0.019292831420898438
269,0.010616540908813477,0.00298309326171875,0.005417823791503906,0.008477210998535156,0.019454240798950195
270,0.010721921920776367,0.003007650375366211,0.005393266677856445,0.008477210998535156,0.019552946090698242
271,0.010445117950439453,0.002876758575439453,0.005488872528076172,0.008441686630249023,0.01925349235534668
272,0.010493755340576172,0.002971649169921875,0.005432605743408203,0.008480310440063477,0.01932549476623535
273,0.010972261428833008,0.0029523372650146484,0.005415678024291992,0.008489608764648438,0.019802331924438477
274,0.010429620742797852,0.002959728240966797,0.0054280757904052734,0.008462667465209961,0.01924419403076172
275,0.010485410690307617,0.003012418746948242,0.005378246307373047,0.008466720581054688,0.019309520721435547
276,0.010585308074951172,0.0030028820037841797,0.00537872314453125,0.008458614349365234,0.019396543502807617
277,0.010513544082641602,0.002869844436645508,0.0055294036865234375,0.008472919464111328,0.019337177276611328
278,0.010445594787597656,0.002882719039916992,0.005486011505126953,0.008443117141723633,0.019311189651489258
279,0.010453939437866211,0.003016233444213867,0.005387067794799805,0.008527517318725586,0.01933884620666504
280,0.01049184799194336,0.0030128955841064453,0.005392789840698242,0.008480548858642578,0.019323110580444336
281,0.010715723037719727,0.0029447078704833984,0.005404233932495117,0.00842595100402832,0.019488096237182617
282,0.010619640350341797,0.0029544830322265625,0.005376100540161133,0.008404254913330078,0.01938486099243164
283,0.010606050491333008,0.0029304027557373047,0.005433559417724609,0.008440256118774414,0.01940298080444336
284,0.010518789291381836,0.0028688907623291016,0.005484580993652344,0.008428573608398438,0.019310951232910156
285,0.010453939437866211,0.0029451847076416016,0.005491018295288086,0.008510112762451172,0.019317626953125
286,0.010489702224731445,0.0030214786529541016,0.005390167236328125,0.008487939834594727,0.019337892532348633
287,0.010474443435668945,0.003007650375366211,0.00536799430847168,0.008450984954833984,0.019278764724731445
288,0.010751485824584961,0.0029761791229248047,0.005377054214477539,0.008427619934082031,0.01953577995300293
289,0.010576248168945312,0.00295257568359375,0.005440473556518555,0.008470773696899414,0.019402503967285156
290,0.010599374771118164,0.0028684139251708984,0.005530834197998047,0.00847482681274414,0.01943063735961914
291,0.010534286499023438,0.0028676986694335938,0.0054988861083984375,0.008440732955932617,0.019391536712646484
292,0.010401010513305664,0.002958536148071289,0.005384206771850586,0.00841832160949707,0.019178152084350586
293,0.010437726974487305,0.0029540061950683594,0.0053730010986328125,0.008401870727539062,0.0191953182220459
294,0.01056218147277832,0.0029587745666503906,0.005373716354370117,0.0084075927734375,0.01932215690612793
295,0.010595560073852539,0.0029392242431640625,0.005391836166381836,0.008407354354858398,0.01935720443725586
296,0.010541200637817383,0.0028634071350097656,0.005507946014404297,0.008445978164672852,0.019335269927978516
297,0.010539531707763672,0.0028760433197021484,0.005598545074462891,0.008550405502319336,0.019502639770507812
298,0.01053309440612793,0.0029604434967041016,0.005442142486572266,0.008476972579956055,0.01936650276184082
299,0.010482311248779297,0.0030069351196289062,0.005387783050537109,0.008469820022583008,0.01930713653564453
300,0.010438680648803711,0.002995729446411133,0.005392313003540039,0.008463144302368164,0.019261837005615234
301,0.010707616806030273,0.0029714107513427734,0.005369663238525391,0.008416414260864258,0.01947617530822754
302,0.010632753372192383,0.0029458999633789062,0.005371809005737305,0.008393526077270508,0.019382238388061523
303,0.01054525375366211,0.0028743743896484375,0.00548100471496582,0.008429527282714844,0.01934671401977539
304,0.010557174682617188,0.002961397171020508,0.0054645538330078125,0.008500814437866211,0.019406557083129883
305,0.010500669479370117,0.002952098846435547,0.005429267883300781,0.008459091186523438,0.019311189651489258
306,0.010576248168945312,0.002960681915283203,0.005429744720458984,0.008465290069580078,0.01939105987548828
307,0.010498285293579102,0.002965211868286133,0.00539088249206543,0.00843048095703125,0.019287586212158203
308,0.010511159896850586,0.0029981136322021484,0.005397319793701172,0.00847315788269043,0.019341230392456055
309,0.010466337203979492,0.0028569698333740234,0.005529880523681641,0.008460521697998047,0.019284725189208984
310,0.010455846786499023,0.002944469451904297,0.005578279495239258,0.008597135543823242,0.019404172897338867
311,0.010401487350463867,0.002966642379760742,0.005369901657104492,0.008412599563598633,0.019168615341186523
312,0.01064753532409668,0.002951383590698242,0.005379676818847656,0.008404970169067383,0.019407272338867188
313,0.011181116104125977,0.0029571056365966797,0.0054473876953125,0.00847935676574707,0.020017147064208984
314,0.010590314865112305,0.0030181407928466797,0.005378246307373047,0.008472442626953125,0.019420862197875977
315,0.010525941848754883,0.0029878616333007812,0.005407094955444336,0.008473396301269531,0.019362449645996094
316,0.010530233383178711,0.002887248992919922,0.005509614944458008,0.008471488952636719,0.01936054229736328
317,0.010493755340576172,0.002880096435546875,0.0055010318756103516,0.008455514907836914,0.0193636417388916
318,0.010433435440063477,0.003025054931640625,0.005446195602416992,0.008547306060791016,0.019342899322509766
319,0.010426521301269531,0.003018617630004883,0.0054132938385009766,0.008507490158081055,0.019291162490844727
320,0.010463237762451172,0.0030231475830078125,0.005417585372924805,0.008514642715454102,0.01932692527770996
321,0.010487079620361328,0.0030100345611572266,0.005371570587158203,0.008456945419311523,0.01929759979248047
322,0.010522842407226562,0.00287628173828125,0.005542755126953125,0.008494853973388672,0.01937699317932129
